ido_word,esperanto_word,in_current_dict
Kim Friele,Kim Friele,False
Kim Il-sung,Kim Il-sung,False
Kim Ji-soo,Jisoo,False
Kim Jong-il,Kim Ĝong-il,False
Kim Jong-un,Kim Ĝong-un,False
Kim Young-sam,Kim Young-Sam,False
Kimi Räikkönen,Kimi Räikkönen,False
Kingman Rifo,Kingmanrifo,False
Kinto Sol,Kinto Sol,False
Kirk Douglas,Kirk Douglas,False
Kirsten Dunst,Kirsten Dunst,False
Kirsty Coventry,Kirsty Coventry,False
Kiryat Ata,Kirjat Ata,False
"Kitami, Hokkaido",Kitami,False
Kiyiva Rus,Kieva Regno,False
Klasik Athina,Antikva Ateno,False
Klasika Grekia,Klasika Grekio,False
Klaus Barbie,Klaus Barbie,False
Klaus Iohannis,Klaus Johannis,False
Klaus Kinski,Klaus Kinski,False
Klaus Mann,Klaus Mann,False
Klement Gottwald,Klement Gottwald,False
"Knoxville, Tennessee",Knoxville (Tenesio),False
Knut Hamsun,Knut Hamsun,False
Kobe Bryant,Kobe Bryant,False
Kobo Abe,Abe Kobo,False
Kofi Annan,Kofi Annan,False
Koichi Tanaka,Koichi Tanaka,False
Kolinda Grabar-Kitarović,Kolinda Grabar-Kitarović,False
Komerco-voyo Trans-Saharana,Tra-sahara komerco,False
Kometo Hale-Bopp,Kometo Hale-Bopp,False
Kometo Halley,Haleja kometo,False
Kometo Kohoutek,Kometo Kohoutek,False
Komisito Palestina,Mandata Palestino,False
Komtio Blekinge,Blekinge län,False
Komtio Dalarna,Dalarnas län,False
Komtio Dibër,Provinco Dibër,False
Komtio Durrës,Provinco Durrës,False
Komtio Gotland,Gotlands län,False
Komtio Gävleborg,Gävleborgs län,False
Komtio Halland,Hallands län,False
Komtio Jämtland,Jämtlands län,False
Komtio Jönköping,Jönköpings län,False
Komtio Kalmar,Kalmar län,False
Komtio Kronoberg,Kronobergs län,False
Komtio Norrbotten,Norrbottens län,False
Komtio Skåne,Skåne län,False
Komtio Stockholm,Stockholms län,False
Komtio Södermanland,Södermanlands län,False
Komtio Tiranë,Provinco Tirano,False
Komtio Uppsala,Uppsala län,False
Komtio Värmland,Värmlands län,False
Komtio Västerbotten,Västerbottens län,False
Komtio Västernorrland,Västernorrlands län,False
Komtio Västmanland,Västmanlands län,False
Komtio Örebro,Örebro län,False
Komtio Östergötland,Östergötlands län,False
Komunista Ligo,Komunista Ligo,False
Konferi Pugwash,Konferencoj Pugwash,False
Kongresala Polonia,Kongresa Pollando,False
Konosuke Matsushita,Kōnosuke Matsushita,False
Konrad Adenauer,Konrad Adenauer,False
Konrad Lorenz,Konrad Lorenz,False
Konrad Zuse,Konrad Zuse,False
Konstantin Makovsky,Konstantin Makovskij,False
Konstantin Päts,Konstantin Päts,False
Konstantinos Karamanlis,Konstantino Karamanlis,False
Konstantinos Simitis,Costas Simitis,False
Konstantynów Łódzki,Konstantynów Łódzki,False
Kordio-Pulmonala Rivivigo,Kora-pulma revivigo,False
"Kosciusko, Mississippi",Kosciusko (Misisipio),False
Kosmodromo Baikonur,Kosmodromo Bajkonur,False
Kosmostaciono Tiangong,Ĉina kosmostacio,False
Kosta Rika,Kostariko,False
Kostas Karamanlis,Kostas Karamanlis,False
Krasnoye Selo,Krasnoje Selo,False
Kratero Väisälä,Väisälä (kratero),False
Krimeana Tatari,Krime-tataroj,False
Kris Kristofferson,Kris Kristofferson,False
Kristen Bell,Kristen Bell,False
Kristen Stewart,Kristen Stewart,False
Kristian Zahrtmann,Kristian Zahrtmann,False
Kristján Eldjárn,Kristján Eldjárn,False
Kristo Redemtero,Statuo de Kristo Savinto (Rio-de-Ĵanejro),False
Krisztina Egerszegi,Krisztina Egerszegi,False
Kriviy Rih,Krivij-Riho,False
Krišjānis Kariņš,Krišjānis Kariņš,False
Kronikisto Nestor,Kronikisto Nestor,False
Krzysztof Kieślowski,Krzysztof Kieślowski,False
Kuala Lumpur,Kuala-Lumpuro,False
Kublai Khan,Kublaj-Ĥano,False
Kulturala Revoluciono,Kultura Revolucio,False
Kulturo Andronovo,Andronova kulturo,False
Kuniaki Koiso,Kuniaki Koiso,False
Kuriero Internaciona,Kuriero Internaciona,False
Kurmanbek Bakiyev,Kurmanbek Bakijev,False
Kurt Alder,Kurt Alder,False
Kurt Cobain,Kurt Cobain,False
Kurt Gödel,Kurt Gödel,False
Kurt Lewin,Kurt Lewin,False
Kurt Russell,Kurt Russell,False
Kurt Schuschnigg,Kurt Schuschnigg,False
Kurt Schwitters,Kurt Schwitters,False
Kurt Tucholsky,Kurt Tucholsky,False
Kurt Waldheim,Kurt Waldheim,False
Kurt Weill,Kurt Weill,False
Kustaa Inkeri,Kustaa Aadolf Inkeri,False
Kwame Nkrumah,Kwame Nkrumah,False
Kylian Mbappé,Kylian Mbappé,False
Kylie Minogue,Kylie Minogue,False
Kyriakos Mitsotakis,Kiriakos Mitsotakis,False
Kyösti Kallio,Kyösti Kallio,False
Kálmán Darányi,Kálmán Darányi,False
Kálmán Széll,Kálmán Széll,False
Kálmán Tisza,Kálmán Tisza,False
Károly Huszár,Károly Huszár,False
Károly Takács,Károly Takács,False
Kārlis Ulmanis,Kārlis Ulmanis,False
Kōhei Uchimura,Kohei Uĉimura,False
La Araucana,La Araucana,False
La Bañeza,La Bañeza,False
La Celestina,La Celestina,False
La Chaux-de-Fonds,La Chaux-de-Fonds,False
La Codosera,La Codosera,False
La Coronada,La Coronada,False
La Coruña,Korunjo,False
La Ercina,La Ercina,False
La Garrovilla,La Garrovilla,False
La Gomera,La Gomera,False
La Haba,La Haba,False
La Jolla,La Jolla,False
La Kordiego,La Kordiego,False
La Lapa,La Lapa,False
La Losilla,La Losilla,False
La Matrico,The Matrix,False
La Monto,Montaruloj,False
La Morera,La Morera,False
La Nucoruptilo,La Nuksrompilo,False
La Paris-trairo,La Traversée de Paris (filmo),False
La Paz,La-Pazo,False
La Pelo,La pelle,False
La Plata,La Plata,False
La Princeto,La Eta Princo,False
La Robla,La Robla,False
La Rochelle,La Rochelle,False
La Vecilla,La Vecilla,False
Lacombe Lucien,Lacombe Lucien (filmo),False
Lady Gaga,Lady Gaga,False
Laetitia Casta,Laetitia Casta,False
"Lafayette, Louisiana",Lafayette (Luiziano),False
Lago Chad,Ĉada Lago,False
Lago Ladoga,Ladoga (lago),False
Lago Michigan,Miĉigano (lago),False
Lago Pontchartrain,Pontchartrain,False
Lago Stimfalia,Lago Stimfalio,False
Lago Tana,Tana,False
Lago Texcoco,Lago Tekskoko,False
Lago Titicaca,Lago Titikako,False
Lago Van,Van (lago),False
Lago Viktoria,Viktoria lago,False
Laguna Dalga,Laguna Dalga,False
Laimdota Straujuma,Laimdota Straujuma,False
Lajos Dinnyés,Lajos Dinnyés,False
Lajos Kossuth,Lajos Kossuth,False
Lajos Portisch,Lajos Portisch,False
"Lakeland, Florida",Lakeland (Florido),False
Lale Gül,Lale Gül,False
Lamberto Dini,Lamberto Dini,False
Lana Turner,Lana Turner,False
Lance Armstrong,Lance Armstrong,False
Lancelot Hogben,Lancelot Hogben,False
Langston Hughes,Langston Hughes,False
Lansana Conté,Lansana Conté,False
"Lansing, Michigan",Lansingo,False
"Lapa, Paraná",Lapa (Paranao),False
Larry Bird,Larry Bird,False
Larry Collins,Larry Collins,False
Larry Hagman,Larry Hagman,False
Larry King,Larry King,False
Lars Bender,Lars Bender,False
Lars Onsager,Lars Onsager,False
Lars Ulrich,Lars Ulrich,False
Las Aldehuelas,Las Aldehuelas,False
Las Omañas,Las Omañas,False
Las Tunas,Las Tunas (urbo),False
Las Vegas,Lasvegaso,False
Lasse Virén,Lasse Virén,False
Latino Moderne,Moderna Latino (planlingvo),False
Laura Branigan,Laura Branigan,False
Laura Pausini,Laura Pausini,False
Laura Prepon,Laura Prepon,False
Laura Smet,Laura Smet,False
Lauren Bacall,Lauren Bacall,False
Laurence Fishburne,Laurence Fishburne,False
Laurence Olivier,Laurence Olivier,False
Laurent Fabius,Laurent Fabius,False
Laurent Gbagbo,Laurent Gbagbo,False
Laurent Kabila,Laurent Kabila,False
Laurentino Cortizo,Laurentino Cortizo,False
Lauri Ingman,Lauri Ingman,False
Laurie Anderson,Laurie Anderson,False
Lavrenti Beria,Lavrentij Berija,False
Lawrence Alma-Tadema,Lawrence Alma-Tadema,False
Lawrence Gonzi,Lawrence Gonzi,False
"Lawrence, Kansas",Lawrence (Kansaso),False
Layal Abboud,Layal Abboud,False
Lazarus Chakwera,Lazarus Chakwera,False
Le Corbusier,Le Corbusier,False
Le Flintston,The Flintstones,False
Le Havre,Havro,False
Le Mans,Le Mans,False
Le Simpson,La Simpsonoj,False
Lead Belly,Lead Belly,False
LeBron James,LeBron James,False
Lech Kaczyński,Lech Kaczyński,False
Lech Wałęsa,Lech Wałęsa,False
Led Zeppelin,Led Zeppelin,False
Lee Hyori,Lee Hyori,False
Lee Marvin,Lee Marvin,False
Lee Myung-bak,Ji Mjong-bak,False
Lee Perry,"Lee \""Scratch\"" Perry",False
Lee Teng-hui,Lee Teng-hui,False
Legião Urbana,Legião Urbana,False
Leifr Eiríksson,Leifr Eiríksson,False
Leila Pahlavi,Leila Pahlavi,False
Lemmy Kilmister,Lemmy Kilmister,False
Lena Meyer-Landrut,Lena Meyer-Landrut,False
Leni Riefenstahl,Leni Riefenstahl,False
Lennart Meri,Lennart Meri,False
Lenny Kravitz,Lenny Kravitz,False
Lenín Moreno,Lenín Moreno,False
Leo Beenhakker,Leo Beenhakker,False
Leo Esaki,Leo Esaki,False
Leo Tindemans,Leo Tindemans,False
Leo Varadkar,Leo Varadkar,False
Leon Wyczółkowski,Leon Wyczółkowski,False
Leonard Bernstein,Leonard Bernstein,False
Leonard Bloomfield,Leonard Bloomfield,False
Leonard Cohen,Leonard Cohen,False
Leonard Nimoy,Leonard Nimoy,False
Leonardo DiCaprio,Leonardo DiCaprio,False
Leonardo Fibonacci,Fibonacci,False
Leonhard Euler,Leonhard Euler,False
Leonid Gaidai,Leonid Gajdaj,False
Leonid Hurwicz,Leonid Hurwicz,False
Leopold Figl,Leopold Figl,False
Leopold Mozart,Leopold Mozart,False
Leopold Senghor,Léopold Sédar Senghor,False
Leopoldo Calvo-Sotelo,Leopoldo Calvo Sotelo,False
Leoš Janáček,Leoš Janáček,False
Les Paul,Les Paul,False
Leslie Caron,Leslie Caron,False
Leslie Manigat,Leslie Manigat,False
Leslie Nielsen,Leslie Nielsen,False
Levi Eshkol,Levi Eŝkol,False
Levy Mwanawasa,Levy Mwanawasa,False
Lewis Carroll,Lewis Carroll,False
Lewis Hamilton,Lewis Hamilton,False
"Lexington, Kentucky",Lexington (Kentukio),False
"Lexington, Massachusetts",Lexington (Masaĉuseco),False
Leymah Gbowee,Leymah Gbowee,False
"León, Guanajuato",León (Guanajuato),False
"León, Hispania",Leono (Hispanio),False
"León, Nikaragua",León (Nikaragvo),False
Li Bai,Li Bai,False
Lia Quartapelle,Lia Quartapelle,False
Libera Komtio,Franĉkonteo,False
Licenco MIT,MIT-permesilo,False
Liisi Oterma,Liisi Oterma,False
Lila Downs,Lila Downs,False
Lili Boulanger,Lili Boulanger,False
Liliana Cavani,Liliana Cavani,False
Lily Ebert,Lily Ebert,False
"Lincoln, Lincolnshire",Lincoln (Anglio),False
"Lincoln, Nebraska",Lincoln (Nebrasko),False
Linda Lovelace,Linda Lovelace,False
Lindsay Lohan,Lindsay Lohan,False
Lineo Maginot,Maginot-linio,False
Linguo Zhuang,Ĝuanga lingvo,False
Lingva Komitato,Lingva Komitato,False
Linus Pauling,Linus Pauling,False
Linus Torvalds,Linus Torvalds,False
Lionel Hampton,Lionel Hampton,False
Lionel Jospin,Lionel Jospin,False
Lionel Messi,Lionel Messi,False
Lionel Richie,Lionel Richie,False
Lisa Gerrard,Lisa Gerrard,False
Lise Meitner,Lise Meitner,False
Little Richard,Little Richard,False
Liu Gang,Liu Gang,False
Liu Xiaobo,Liu Xiaobo,False
Liv Tyler,Liv Tyler,False
Liv Ullmann,Liv Ullmann,False
Live Aid,Live Aid,False
Liz Truss,Liz Truss,False
Liza Minnelli,Liza Minnelli,False
"Llerena, Badajoz",Llerena,False
Loch Ness,Loch Ness,False
"London, Ontario",Londono (Ontario),False
Long Island,Longinsulo,False
Lorenzo Ghiberti,Lorenzo Ghiberti,False
Lorenzo Snow,Lorenzo Snow,False
Loránd Eötvös,Loránd Eötvös,False
Los Angeles,Los-Anĝeleso,False
Los Cristianos,Los Cristianos,False
Los Gatos,Los Gatos,False
Los Rábanos,Los Rábanos,False
Los Teques,Los Teques,False
Lothar Matthäus,Lothar Matthäus,False
Lou Costello,Lou Costello,False
Lou Reed,Lou Reed,False
Louis Agassiz,Louis Agassiz,False
Louis Althusser,Louis Althusser,False
Louis Andriessen,Louis Andriessen,False
Louis Armstrong,Louis Armstrong,False
Louis Barthou,Louis Barthou,False
Louis Blériot,Louis Blériot,False
Louis Braille,Louis Braille,False
Louis Couturat,Louis Couturat,False
Louis Daguerre,Louis Daguerre,False
Louis Jouvet,Louis Jouvet,False
Louis Néel,Louis Néel,False
Louis Pasteur,Louis Pasteur,False
Louis Saint-Laurent,Louis St-Laurent,False
Louis-Ferdinand Céline,Louis-Ferdinand Céline,False
Louise Glück,Louise Glück,False
"Louisville, Alabama",Louisville (Alabamo),False
"Louisville, Georgia",Louisville (Georgio),False
"Louisville, Kansas",Louisville (Kansaso),False
"Louisville, Kentucky",Louisville (Kentukio),False
"Louisville, Mississippi",Louisville (Misisipio),False
"Louisville, Tennessee",Louisville (Tenesio),False
"Lowell, Massachusetts",Lowell (Masaĉuseco),False
Lu Xun,Lu Xun,False
Lubomír Štrougal,Lubomír Štrougal,False
Luc Montagnier,Luc Montagnier,False
Luca Guadagnino,Luca Guadagnino,False
Lucas Rijneveld,Lucas Rijneveld,False
Luchino Visconti,Luchino Visconti,False
Lucian Freud,Lucian Freud,False
Luciano Floridi,Luciano Floridi,False
Luciano Pavarotti,Luciano Pavarotti,False
Lucille Ball,Lucille Ball,False
Lucio Costa,Lucio Costa,False
Lucio Gutiérrez,Lucio Gutiérrez,False
Lucky Luciano,Lucky Luciano,False
Lucrezia Borgia,Lucrezia Borgia,False
Lucy Lawless,Lucy Lawless,False
Lucy Liu,Lucy Liu,False
Lucía Etxebarria,Lucía Etxebarria,False
Ludmilla Radchenko,Ljudmila Radĉenko,False
Ludovico Ariosto,Ludoviko Ariosto,False
Ludvík Svoboda,Ludvík Svoboda,False
Ludwig Boltzmann,Ludwig Boltzmann,False
Ludwig Erhard,Ludwig Erhard,False
Ludwig Feuerbach,Ludwig Feuerbach,False
Ludwig Quidde,Ludwig Quidde,False
Ludwig Scotty,Ludwig Scotty,False
Ludwig Wittgenstein,Ludwig Wittgenstein,False
Ludwig Zamenhof,L. L. Zamenhof,False
Luigi Einaudi,Luigi Einaudi,False
Luigi Nono,Luigi Nono,False
Luigi Pirandello,Luigi Pirandello,False
Luis Buñuel,Luis Buñuel,False
Luis Suárez,Luis Alberto Suárez,False
Luiz Gonzaga,Luiz Gonzaga,False
Luka Modrić,Luka Modrić,False
Lukas Papadimos,Lukas Papadimos,False
Luvsannamsrain Oyuun-Erdene,Oyun-Erdene Luvsannamsrai,False
Luís Figo,Luís Figo,False
Lynden Pindling,Lynden Pindling,False
Lyndon Johnson,Lyndon B. Johnson,False
Lynyrd Skynyrd,Lynyrd Skynyrd,False
Lys Assia,Lys Assia,False
Lyyli Heinänen,Lyyli Heinänen,False
László Bárdossy,László Bárdossy,False
László Cseh,László Cseh (filo),False
László Kövér,László Kövér,False
László Moholy-Nagy,László Moholy-Nagy,False
László Sólyom,László Sólyom,False
Léo Delibes,Léo Delibes,False
Léon Blum,Léon Blum,False
Léon Bollack,Leon Bollack,False
Léon Bourgeois,Léon Bourgeois,False
Léon Foucault,Léon Foucault,False
Léon Gambetta,Léon Gambetta,False
Léon Jouhaux,Léon Jouhaux,False
Léon Neuens,Léon Neuens,False
Léopold Leau,Léopold Leau,False
Lída Baarová,Lída Baarová,False
Ma Ying-jeou,Ma Ying-jeou,False
Macaulay Culkin,Macaulay Culkin,False
Mace Windu,Mejce Vindu,False
Mackenzie Bowell,Mackenzie Bowell,False
Macky Sall,Macky Sall,False
"Macon, Georgia",Macon (Georgio),False
Madame Bovary,Madame Bovary,False
Madhya Pradesh,Madja-Pradeŝo,False
"Madison, Wisconsin",Madisono (Viskonsino),False
Mads Mikkelsen,Mads Mikkelsen,False
Magdalena Andersson,Magdalena Andersson,False
Magelanala Nubi,Granda Magelana Nubo,False
Maggie Smith,Maggie Smith,False
Magic Johnson,Magic Johnson,False
Magmud Amadinejad,Mahmud Ahmadineĵad,False
Magna Carta,Magna Carta,False
Magna Grekia,Granda Grekio,False
Magnetala Reson-Imajifilo,Magneta resonanca bildigo,False
Magno Alves,Magno Alves,False
Magnus Carlsen,Magnus Carlsen,False
Magnus Hirschfeld,Magnus Hirschfeld,False
Magnús Scheving,Magnús Scheving,False
Mahamadou Issoufou,Mahamadou Issoufou,False
Mahamane Ousmane,Mahamane Ousmane,False
Mahamat Kamoun,Mahamat Kamoun,False
Mahatma Gandhi,Mohandas Karamchand Gandhi,False
Mahinda Rajapaksa,Mahinda Rajapaksa,False
Mahmud Abbas,Maĥmud Abbas,False
Maia Sandu,Maia Sandu,False
Mairead Maguire,Mairead Maguire,False
Maithripala Sirisena,Maithripala Sirisena,False
Maksymilian Gierymski,Maksymilian Gierymski,False
Malala Yousafzai,Malala Yousafzai,False
Malcolm Fraser,Malcolm Fraser,False
Malcolm McDowell,Malcolm McDowell,False
Malcolm Turnbull,Malcolm Turnbull,False
Malcolm X,Malcolm X,False
Manchester Metrolink,Manchester Metrolink,False
Manfred Eigen,Manfred Eigen,False
"Manhattan, Kansas",Manhattan (Kansaso),False
Manmohan Singh,Manmohan Singh,False
Manne Siegbahn,Manne Siegbahn,False
Mansilla Mayor,Mansilla Mayor,False
Manu Dibango,Manu Dibango,False
Manuel Azaña,Manuel Azaña,False
Manuel Belgrano,Manuel Belgrano,False
Manuel Castells,Manuel Castells,False
Manuel Neuer,Manuel Neuer,False
Manuel Noriega,Manuel Noriega,False
Manuel Puig,Manuel Puig,False
Manuel Roxas,Manuel Roxas,False
Manuel Valls,Manuel Valls,False
Manuel Zelaya,Manuel Zelaya,False
Manuela Maleeva,Manuela Maleeva-Fragnière,False
Mao Zedong,Mao Zedong,False
Marc Chagall,Marc Chagall,False
Marc Okrand,Marc Okrand,False
Marc Quinn,Marc Quinn,False
Marc Ravalomanana,Marc Ravalomanana,False
Marcel Amont,Marcel Amont,False
Marcel Camus,Marcel Camus,False
Marcel Duchamp,Marcel Duchamp,False
Marcel Marceau,Marcel Marceau,False
Marcel Proust,Marcel Proust,False
Marcello Bacciarelli,Marcello Bacciarelli,False
Marcello Gandini,Marcello Gandini,False
Marcello Malpighi,Marcello Malpighi,False
Marcello Mastroianni,Marcello Mastroianni,False
Marco Beltrán,Marco Beltrán,False
Marco Polo,Marko Polo,False
Marco Reus,Marco Reus,False
Marcos Pontes,Marcos Pontes,False
Marcos Rojo,Marcos Rojo,False
Marcus Antonius,Marko Antonio,False
Marcus Aurelius,Marko Aŭrelio,False
Marcus Stephen,Marcus Stephen,False
Marek Belka,Marek Belka,False
Margaret Mead,Margaret Mead,False
Margaret Mitchell,Margaret Mitchell,False
Margaret Thatcher,Margaret Thatcher,False
Margot Fonteyn,Margot Fonteyn,False
Marguerite Durand,Marguerite Durand,False
Marguerite Duras,Marguerite Duras,False
Marguerite Yourcenar,Marguerite Yourcenar,False
Mari Kiviniemi,Mari Kiviniemi,False
Maria Bethânia,Maria Bethânia,False
Maria Callas,Maria Callas,False
Maria Goeppert-Mayer,Maria Goeppert-Mayer,False
Maria Ressa,Maria Ressa,False
Mariah Carey,Mariah Carey,False
Marianna Madia,Marianna Madia,False
Marianne Faithfull,Marianne Faithfull,False
Mariano Rumor,Mariano Rumor,False
Marie Curie,Marie Curie,False
Marie Laurencin,Marie Laurencin,False
Marie-José Pérec,Marie-José Pérec,False
Marija Gimbutas,Marija Gimbutas,False
Marija Naumova,Marija Naumova,False
Marilyn Manson,Marilyn Manson,False
Marilyn Monroe,Marilyn Monroe,False
Marin Marais,Marin Marais,False
Marin Mersenne,Marin Mersenne,False
Mario Balotelli,Mario Balotelli,False
Mario Cipollini,Mario Cipollini,False
Mario Draghi,Mario Draghi,False
Mario Gómez,Mario Gómez,False
Mario Monicelli,Mario Monicelli,False
Mario Monti,Mario Monti,False
Mario Puzo,Mario Puzo,False
Mario Scelba,Mario Scelba,False
"Marion, Indiana",Marion (Indianio),False
Marisa Tomei,Marisa Tomei,False
Marjorie Estiano,Marjorie Estiano,False
Mark Carney,Mark Carney,False
Mark Eyskens,Mark Eyskens,False
Mark Rutte,Mark Rutte,False
Mark Spitz,Mark Spitz,False
Mark Twain,Mark Twain,False
Mark Wahlberg,Mark Wahlberg,False
Mark Zuckerberg,Mark Zuckerberg,False
Markku Pölönen,Markku Pölönen,False
Markus Lüpertz,Markus Lüpertz,False
Marlene Dietrich,Marlene Dietrich,False
Marlon Brando,Marlon Brando,False
Maro Kara,Karaa maro,False
Maro Marmara,Marmora Maro,False
Maro Mediteraneo,Mediteraneo,False
Mars Express,Mars Express,False
Mars Pathfinder,Mars Pathfinder,False
Marshall McLuhan,Marshall McLuhan,False
Martin Garrix,Martin Garrix,False
Martin Heidegger,Martin Heidegger,False
Martin Kippenberger,Martin Kippenberger,False
Martin Klebba,Martin Klebba,False
Martin Landau,Martin Landau,False
Martin Lavallée,Martin Lavallée,False
Martin Lawrence,Martin Lawrence,False
Martin Luther,Marteno Lutero,False
Martin Ryle,Martin Ryle,False
Martin Scorsese,Martin Scorsese,False
Martin Seligman,Martin Seligman,False
Martin Sheen,Martin Sheen,False
Martin Waldseemüller,Martin Waldseemüller,False
Martina Hingis,Martina Hingis,False
Martina Navratilova,Martina Navrátilová,False
Martinus Beijerinck,Martinus Beijerinck,False
Martti Ahtisaari,Martti Ahtisaari,False
Martti Miettunen,Martti Miettunen,False
Martti Talvela,Martti Talvela,False
Martín Fierro,Martín Fierro,False
Martín Vizcarra,Martín Vizcarra,False
Marvin Gaye,Marvin Gaye,False
Marvin Minsky,Marvin Minsky,False
Mary Cassatt,Mary Cassatt,False
Mary McAleese,Mary McAleese,False
Mary Pickford,Mary Pickford,False
Mary Pierce,Mary Pierce,False
Mary Read,Mary Read,False
Mary Shelley,Mary Shelley,False
Mary Wollstonecraft,Mary Wollstonecraft,False
Maryse Condé,Maryse Condé,False
Marília Pêra,Marília Pêra,False
Masashi Tashiro,Tashiro Masashi,False
Masatoshi Koshiba,Koshiba Masatoshi,False
Masayoshi Ohira,Ohira Masayoshi,False
Masiela Lusha,Masiela Lusha,False
Massive Attack,Massive Attack,False
Mata Hari,Mata Hari,False
Mateusz Morawiecki,Mateusz Morawiecki,False
Mathieu Valbuena,Mathieu Valbuena,False
Matilde Camus,Matilde Camus,False
Mato Grosso,Mato-Groso,False
Matro Naturo,Patrino Naturo,False
Matro Teresa,Patrino Teresa,False
Mats Wilander,Mats Wilander,False
Matsuo Basho,Matsuo Basho,False
Matt Damon,Matt Damon,False
Matt Groening,Matt Groening,False
Matteo Renzi,Matteo Renzi,False
Matthew Broderick,Matthew Broderick,False
Matthias Schleiden,Matthias Schleiden,False
Matti Vanhanen,Matti Vanhanen,False
Mauno Koivisto,Mauno Koivisto,False
Mauno Pekkala,Mauno Pekkala,False
Maurice Allais,Maurice Allais,False
Maurice Chevalier,Maurice Chevalier,False
Maurice Denis,Maurice Denis,False
Maurice Gibb,Maurice Gibb,False
Maurice Jarre,Maurice Jarre,False
Maurice Maeterlinck,Maurice Maeterlinck,False
Maurice Papon,Maurice Papon,False
Maurice Ravel,Maurice Ravel,False
Maurice Utrillo,Maurice Utrillo,False
Mauricio Macri,Mauricio Macri,False
Maurycy Gottlieb,Maurycy Gottlieb,False
Max Beckmann,Max Beckmann,False
Max Born,Max Born,False
Max Ernst,Max Ernst,False
Max Euwe,Max Euwe,False
Max Liebermann,Max Liebermann,False
Max Planck,Max Planck,False
Max Reinhardt,Max Reinhardt,False
Max Scheler,Max Scheler,False
Max Schmeling,Max Schmeling,False
Max Stirner,Max Stirner,False
Max Talmey,Max Talmey,False
Max Weber,Max Weber,False
Maxi Rodríguez,Maxi Rodríguez,False
Maxim Gorky,Maksim Gorkij,False
May-Britt Moser,May-Britt Moser,False
Maya Angelou,Maya Angelou,False
Mecklenburg-Westala Pomerania,Meklenburgo-Antaŭpomerio,False
Mediko Zivago,Doktoro Ĵivago (romano),False
Meg Ryan,Meg Ryan,False
Megan Fox,Megan Fox,False
Megawati Sukarnoputri,Megawati Sukarnoputri,False
Mekanikal Oranjo,A Clockwork Orange (filmo),False
Mel Brooks,Mel Brooks,False
Mel Gibson,Mel Gibson,False
Melania Trump,Melania Trump,False
Melanie Klein,Melanie Klein,False
Melchior Ndadaye,Melchior Ndadaye,False
Melissa Etheridge,Melissa Etheridge,False
Melvil Dewey,Melvil Dewey,False
Melvin Calvin,Melvin Calvin,False
"Memphis, Tennessee",Memphis (Tenesio),False
Menachem Begin,Menaĥem Begin,False
"Mendoza, Arjentinia",Mendozo (urbo),False
Menyhért Lónyay,Menyhért Lónyay,False
Mercedes Sosa,Mercedes Sosa,False
Meryl Streep,Meryl Streep,False
"Mesa, Arizona",Mesa,False
Meta Platforms,Meta (firmao),False
Mette Frederiksen,Mette Frederiksen,False
Meza Franciana,Meza franca lingvo,False
Mia Farrow,Mia Farrow,False
Mia Mottley,Mia Mottley,False
Michael Ansara,Michael Ansara,False
Michael Bolton,Michael Bolton,False
Michael Caine,Michael Caine,False
Michael Douglas,Michael Douglas,False
Michael Faraday,Michael Faraday,False
Michael Hainisch,Michael Hainisch,False
Michael Houghton,Michael Houghton,False
Michael Jackson,Michael Jackson,False
Michael Jordan,Michael Jordan,False
Michael Keaton,Michael Keaton,False
Michael Levitt,Michael Levitt,False
Michael Mayr,Michael Mayr,False
Michael Moore,Michael Moore,False
Michael Nyman,Michael Nyman,False
Michael Palin,Michael Palin,False
Michael Phelps,Michael Phelps,False
Michael Schumacher,Michael Schumacher,False
Michael Somare,Michael Somare,False
Michael Wittmann,Michael Wittmann,False
Michael York,Michael York,False
Michaëlle Jean,Michaëlle Jean,False
Michel Aoun,Michel Aoun,False
Michel Debré,Michel Debré,False
Michel Djotodia,Michel Djotodia,False
Michel Foucault,Michel Foucault,False
Michel Guérard,Michel Guérard,False
Michel Houellebecq,Michel Houellebecq,False
Michel Martelly,Michel Martelly,False
Michel Piccoli,Michel Piccoli,False
Michel Platini,Michel Platini,False
Michel Rocard,Michel Rocard,False
Michel Sardou,Michel Sardou,False
Michel Suleiman,Michel Sulaiman,False
Michel Temer,Michel Temer,False
Michel Tournier,Michel Tournier,False
Michelangelo Antonioni,Michelangelo Antonioni,False
Michelle Bachelet,Michelle Bachelet,False
Michelle Pfeiffer,Michelle Pfeiffer,False
Mick Jagger,Mick Jagger,False
Mickey Mouse,Mickey Mouse,False
Mickey Rooney,Mickey Rooney,False
Microsoft Copilot,Microsoft Copilot,False
Microsoft Windows,Microsoft Windows,False
Miguel Bosé,Miguel Bosé,False
Miguel Díaz-Canel,Miguel Díaz-Canel,False
Miguel Indurain,Miguel Induráin,False
Miguel Torga,Miguel Torga,False
Mihai Eminescu,Mihai Eminescu,False
Mihail Saakasvili,Miĥeil Saakaŝvili,False
Mihails Tāls,Miĥail Tal,False
Mihály Babits,Mihály Babits,False
Miina Sillanpää,Miina Sillanpää,False
Mika Waltari,Mika Waltari,False
Mikael Agricola,Mikael Agricola,False
Mike Myers,Mike Myers,False
Mike Oldfield,Mike Oldfield,False
Mike Pence,Mike Pence,False
Mike Portnoy,Mike Portnoy,False
